MATRICULA,NOME,REPROVACOES_MAT_1,REPROVACOES_MAT_2,REPROVACOES_MAT_3,REPROVACOES_MAT_4,NOTA_MAT_1,NOTA_MAT_2,NOTA_MAT_3,NOTA_MAT_4,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,PERFIL
150707,Danielle Liane da Silva,0,0,0,0,5.1,4.7,5.0,4.4,,2,2,3,DIFICULDADE
960325,Sílvio Lino de Mello Calgo,3,1,3,3,0.0,0.0,0.0,0.0,,3,3,6,DIFICULDADE
467964,Moacyr de Bragança Donuworu,0,0,0,0,6.6,6.8,8.0,6.1,,3,4,4,BOM
450985,João de Braga,0,0,0,0,5.4,4.8,5.4,6.1,,3,1,6,REGULAR
536387,Tânia de Souza,0,0,0,0,6.6,6.5,6.1,5.2,,5,3,3,REGULAR
923532,Valquíria Edilene de Leão Heho,0,0,0,0,6.4,5.2,5.0,,1.0,2,3,3,DIFICULDADE
374890,Natália da Silva,0,0,0,0,6.9,7.6,7.2,6.2,0.0,6,5,3,BOM
985045,Vívian Lopes Kekohe,0,0,0,0,6.5,5.3,6.3,4.9,1.0,3,3,5,DIFICULDADE
863212,Leonardo do Maranhão,0,0,0,0,5.1,7.3,8.1,5.7,1.0,4,3,3,EXCELENTE
281422,Amália Suzanne Burozapu,1,1,1,1,0.0,0.0,0.0,0.0,0.0,4,4,4,DIFICULDADE
327512,Wendy de Leão,0,0,0,0,7.7,8.2,9.6,8.2,0.0,12,5,1,EXCELENTE
876611,Marcela Carla de Camargo do Amazonas,0,0,0,0,7.7,7.2,6.8,7.3,0.0,7,5,2,BOM
733407,Priscila Luzia de Gonçalves,0,0,0,0,6.3,5.5,6.3,5.3,1.0,13,0,6,REGULAR
504815,Caroline Fabíola Vlokeson,0,0,0,0,6.7,6.7,6.1,6.5,0.0,2,3,3,REGULAR
682182,Francielle Arilda Anfu de Sobral,0,0,0,0,7.1,7.2,6.3,7.0,0.0,3,6,3,REGULAR
158399,Hellen Valéria Rangel,3,1,1,1,0.0,0.0,0.0,0.0,1.0,4,3,3,DIFICULDADE
180259,Luiz Eliel da Silva,0,0,0,0,4.6,4.9,4.7,5.9,,2,4,4,DIFICULDADE
111040,Flaviana Guiomar da Encarnação Borba Boscka,0,0,0,0,6.2,7.2,8.4,,,6,2,3,MUITO_BOM
302705,Juliana Bianca da Lira,1,1,1,1,0.0,0.0,0.0,0.0,0.0,3,4,3,DIFICULDADE
425067,Fernando Marques Gutierrez,0,0,0,0,7.0,7.0,6.8,6.6,1.0,4,5,3,MUITO_BOM
651365,Luigi Gomes Mahehe,1,1,3,1,0.0,0.0,0.0,0.0,1.0,5,1,5,DIFICULDADE
723808,Valéria Amanda de Godoy,1,1,1,3,0.0,0.0,0.0,0.0,1.0,4,3,2,DIFICULDADE
430622,João Alexandre dos Santos de Santana,0,0,0,0,6.1,5.6,7.7,5.4,,5,5,2,BOM
837971,João Fred dos Santos de Assis Neto,0,0,0,0,5.9,5.3,6.2,5.4,1.0,1,2,6,REGULAR
864246,Jânio Jairo Orri de Assunção,1,1,1,1,0.0,0.0,0.0,0.0,,5,4,4,DIFICULDADE
993770,Matilde Andressa Prifel,0,0,0,0,7.2,7.6,7.0,7.4,0.0,5,5,3,BOM
840303,Álvaro de Madureira,0,0,0,0,7.3,7.2,7.8,5.4,0.0,12,6,1,BOM
999752,Ana de Barbosa Espada,0,0,0,0,6.3,6.5,5.8,,1.0,2,2,7,DIFICULDADE
229317,Vitor da Encarnação Neto,1,1,1,3,0.0,0.0,0.0,0.0,1.0,3,4,4,DIFICULDADE
145200,Patrick Benjamin Hasa de Gimenes Pinto,0,0,0,0,5.4,6.2,5.2,5.4,1.0,10,3,5,REGULAR
292301,Milene Couto,0,0,0,0,5.7,5.8,5.4,4.8,0.0,1,3,3,DIFICULDADE
520470,Cristiane Eva Prigluez Fomaviz de Maia,0,0,0,0,7.6,7.3,6.4,7.0,,3,4,3,EXCELENTE
750715,Paula Ariel de Iglesias dos Santos,0,0,0,0,5.1,5.5,5.0,,0.0,3,5,3,REGULAR
433086,Jardel Ângelo de Angola,0,0,0,0,6.2,4.4,4.7,,0.0,2,5,3,REGULAR
219118,Wendy Olívia do Piauí Góis,0,0,0,0,7.9,7.8,9.1,7.6,0.0,4,3,4,EXCELENTE
521886,Keyla Melissa Azui Gomes,0,0,0,0,5.8,4.9,5.1,5.4,1.0,3,4,4,DIFICULDADE
427426,Ângelo Yuri de Castro Schneider,0,0,0,0,6.1,6.7,6.0,,0.0,3,2,6,REGULAR
320046,Damião Edivaldo de Gonçalves Zuneyo Masohego,0,0,0,0,5.3,5.1,5.5,5.7,1.0,3,5,3,REGULAR
912128,Melissa Guedes Plioer,0,0,0,0,6.9,6.9,5.9,5.6,0.0,7,4,5,REGULAR
295981,João Estrada Movo Fortes Júnior,0,0,0,0,6.6,6.7,5.6,5.1,,3,3,3,REGULAR
226967,Adrielle Bruna Coutinho Guerra,0,0,1,1,4.8,4.4,0.0,0.0,1.0,2,5,5,DIFICULDADE
642340,Janete de Vieira,0,0,0,0,6.6,6.3,5.4,5.6,,4,5,3,DIFICULDADE
583375,Ariel Dina Lete de Alves,0,0,0,0,6.1,5.4,5.8,5.9,,2,0,6,REGULAR
868889,Augusto de Leão Yaeazov,0,0,0,0,5.9,5.0,6.1,5.5,1.0,5,2,3,REGULAR
943280,Heloísa Mariana de Pascoal,0,0,0,0,6.5,6.8,7.8,5.6,1.0,8,5,3,BOM
679475,Rosilda Leonara dos Santos,1,3,3,1,0.0,0.0,0.0,0.0,1.0,2,4,3,DIFICULDADE
280907,Daniel Wesley Oziskanazson Júnior,0,0,0,0,5.7,5.1,5.0,4.6,1.0,2,2,6,REGULAR
549238,Emílio Fabiano de Toledo,0,0,0,0,6.4,6.9,5.7,5.8,0.0,4,4,5,REGULAR
491965,Nilo Augusto Pitsuza Eclo,0,0,0,0,7.2,6.8,5.6,6.6,,2,4,3,REGULAR
576287,Valquíria Priscila dos Santos Hiesã de Leite,0,0,0,0,7.1,6.8,5.5,5.7,1.0,5,4,3,REGULAR
211974,Abílio de Arruda Trezuman,0,0,0,0,6.3,5.9,4.9,,1.0,2,3,5,REGULAR
978721,Daniela Pysi Kojihaha,0,0,0,0,5.6,5.5,5.7,5.0,1.0,5,7,1,DIFICULDADE
587528,Alfredo Jorge do Maranhão,0,0,0,0,6.7,4.8,7.0,6.4,1.0,9,6,3,BOM
212981,Milton de Figueira Bena,0,0,0,0,5.4,5.4,4.8,4.4,1.0,5,1,7,REGULAR
322073,Lara Coutinho de Machado,0,0,0,0,7.4,7.1,8.2,7.2,1.0,14,5,3,EXCELENTE
508553,Jeferson Gustavo de Antunes,0,0,0,0,6.8,6.7,6.5,6.6,1.0,4,2,6,REGULAR
156583,Matilde de Pereira,0,0,0,0,6.1,7.1,6.0,,1.0,5,4,6,REGULAR
758038,Daniela de Figueira Maciel,0,0,0,0,6.7,6.5,5.7,5.4,0.0,4,2,6,REGULAR
670804,João de Barbosa Renabi,0,0,0,0,7.1,7.5,5.8,6.5,0.0,5,5,1,REGULAR
628380,Geraldo de Alvarenga,0,0,0,0,6.6,7.1,7.3,4.9,1.0,3,3,5,BOM
220856,Bárbara Frias de Sampaio,1,1,1,1,0.0,0.0,0.0,,,4,5,6,DIFICULDADE
830747,Magali Uowyoman,0,0,0,0,6.1,4.6,5.1,5.1,1.0,2,5,3,REGULAR
187831,Raul Laerte Schmidt,0,0,0,0,6.5,7.2,7.8,6.5,1.0,5,2,8,BOM
672258,Fábio de Barros Rosatto,0,0,0,0,5.3,5.3,4.6,,0.0,4,0,3,DIFICULDADE
151986,Everaldo Wellington Odota,0,0,0,0,5.0,5.2,5.1,5.3,0.0,5,2,3,REGULAR
607207,Selena Mônica Grieaer,0,0,0,0,5.8,5.9,5.2,5.1,1.0,1,2,5,DIFICULDADE
486090,Jorge de Tavares,0,0,0,0,6.3,5.3,6.0,,0.0,3,5,3,REGULAR
277045,Jaqueline Helena da Silva Upukuwo,0,0,0,0,6.2,4.8,5.2,5.0,,4,3,3,REGULAR
284551,Wally Félix de Vasconcelos Naves Etaja,0,0,0,0,7.7,7.5,8.0,7.2,0.0,16,5,2,EXCELENTE
775097,Eduardo Sérgio Escu,0,0,0,0,5.8,5.4,5.2,5.0,0.0,5,0,3,DIFICULDADE
214189,Otaviano Josiel de Monteiro Breimson,0,0,0,0,5.1,4.8,5.8,5.5,0.0,2,5,3,DIFICULDADE
849607,Liane Cleuza de Peres,0,0,0,0,6.7,6.7,5.2,,,2,0,8,REGULAR
913693,Ney Manuel de Bragança Quiazi,0,0,0,0,6.5,6.1,5.6,,0.0,3,5,3,REGULAR
928314,Anderson Otto Rosa,0,0,0,0,6.7,6.7,6.2,6.3,,3,2,3,REGULAR
830130,Valter de Trindade,0,0,0,0,6.3,6.9,5.3,6.0,0.0,1,4,4,REGULAR
355246,Flaviana Sônia de Pimentel,0,0,0,0,5.9,5.4,5.6,5.8,0.0,3,2,6,DIFICULDADE
543027,Robson Pinibo,0,0,0,0,7.3,7.4,6.5,7.1,1.0,4,4,3,MUITO_BOM
522671,Luciana Marciane Dobupa Nesate Ymmumunza,0,0,0,0,5.8,5.4,5.2,5.2,0.0,3,2,3,DIFICULDADE
785816,Kátia Francielle Moreno,0,0,0,0,5.8,4.9,5.4,4.6,0.0,3,3,6,DIFICULDADE
443316,Isaiane de Cardozo Fortes,0,0,0,0,7.1,7.1,5.9,6.2,1.0,2,2,3,REGULAR
140619,Paulínia Wendy Barroso Oaov,1,1,1,3,0.0,0.0,0.0,0.0,1.0,1,2,6,DIFICULDADE
671485,Zuleide Brasil,0,0,0,0,5.7,5.3,5.1,4.7,1.0,5,3,3,REGULAR
326507,Jairo Benedito Innolem Bahia,0,0,0,0,7.1,7.4,6.2,6.8,1.0,6,2,5,REGULAR
672434,Jean Francisco de Chaves,0,0,0,0,6.2,6.2,5.4,5.4,0.0,3,3,3,DIFICULDADE
384785,Sandra de Parreira,0,0,0,0,5.2,4.8,5.7,4.9,1.0,3,5,3,REGULAR
935127,Arilda Raíssa de Meireles Estrada,0,0,0,0,6.6,6.6,5.4,5.9,1.0,3,4,3,REGULAR
266932,Geraldo Cristiano Tristão Valverde,0,0,0,0,5.9,4.7,5.4,5.0,1.0,3,2,5,REGULAR
594894,Aloísio Gado Góis Dazege Júnior,0,0,0,0,7.7,7.8,7.3,,0.0,16,4,3,EXCELENTE
195753,Hamilton da Silva de Souza,0,0,0,0,5.9,4.8,6.4,4.2,1.0,2,0,5,DIFICULDADE
366183,Maísa de Barbosa Nde,0,0,0,0,6.2,6.7,4.9,5.9,,5,3,2,REGULAR
632290,Arnaldo Torres Valverde,0,0,0,0,4.9,5.8,5.9,,1.0,3,4,3,REGULAR
115635,Lara Magali da Rocha,0,0,1,1,5.1,4.9,0.0,0.0,0.0,3,2,6,DIFICULDADE
862137,Patrícia Hellen de São Pedro da Paixão,0,0,0,0,5.9,5.6,4.5,5.5,0.0,2,5,5,REGULAR
370713,Martin de Paula,1,1,1,1,0.0,0.0,0.0,0.0,1.0,6,3,4,DIFICULDADE
619538,Gabrielle de Barboza,0,0,0,0,5.9,5.7,4.8,,,1,2,6,REGULAR
435000,Leandro Artur Jardim de Torquato,0,0,0,0,6.4,6.2,5.9,6.2,1.0,5,5,6,REGULAR
278105,Hildebrando Thenaman de Sobral,0,0,1,1,6.0,6.5,0.0,0.0,1.0,2,5,3,DIFICULDADE
309106,Zuleide dos Santos de Souza,0,0,0,0,6.5,6.8,7.1,6.5,0.0,2,5,3,BOM
347639,Ney Wesley Sanches,0,0,0,0,6.1,6.5,5.9,6.4,1.0,3,3,3,REGULAR
265837,Vânia Zara de Alcântara Sasenahi,0,0,0,0,6.6,6.7,5.7,,0.0,4,5,3,DIFICULDADE
569571,Giovanni Girnelizpre Xiezov Druzbeson,0,0,0,0,6.9,7.0,7.1,,0.0,2,4,6,BOM
696445,Hugo Jonathas Oegeson Oscarn Júnior,3,1,1,1,0.0,0.0,0.0,,1.0,2,0,6,DIFICULDADE
510269,Patrick da Silva Prusa,0,0,0,0,6.0,5.5,4.9,4.7,,13,3,3,REGULAR
870828,Mara de Simões Lernde,0,0,1,1,5.3,5.2,0.0,0.0,1.0,2,6,6,DIFICULDADE
338144,Guiomar de Malta Bipo,0,0,0,0,5.7,5.8,5.4,,,5,1,5,REGULAR
317408,Omar Ries Ewoman,0,0,0,0,6.3,6.7,6.5,6.4,0.0,4,2,3,REGULAR
754314,Arthur Wabufuyu Izuyges Espada,0,0,0,0,4.3,5.4,5.6,5.7,1.0,5,2,4,DIFICULDADE
445494,Raul Furego Gomes,0,0,0,0,5.7,5.5,5.3,5.4,1.0,5,5,3,REGULAR
731412,Maísa da Cruz Estrada,1,1,1,1,0.0,0.0,0.0,0.0,0.0,2,0,4,DIFICULDADE
270789,Fábio Eric de Guimarães,0,0,0,0,6.1,5.5,4.8,5.4,1.0,0,0,4,REGULAR
810668,Leila Eulália Pinto,0,0,0,0,6.4,6.7,5.3,5.2,0.0,7,4,6,REGULAR
128583,Renata de Oliveira,0,0,0,0,7.3,7.4,7.7,6.5,0.0,6,5,3,MUITO_BOM
124022,Eduarda Elbamdezvalson Aoimne,0,0,0,0,6.5,5.1,5.7,,1.0,2,4,3,REGULAR
928683,Marina de Torquato,0,0,0,0,6.8,6.1,5.8,5.4,0.0,5,1,6,REGULAR
851537,Hamilton Ieão Igro,3,1,1,3,0.0,0.0,0.0,0.0,1.0,5,0,8,DIFICULDADE
765805,Gustavo Charles de Souza,0,0,0,0,6.0,6.8,5.6,5.7,,4,2,6,REGULAR
972588,Danielle Yuho,0,0,0,0,0.0,0.0,0.0,0.0,,15,5,2,DIFICULDADE
331106,Benjamin de Novais,0,0,0,0,6.3,6.2,6.2,6.3,0.0,5,1,7,REGULAR
217516,Leonara Torres da Silva,0,0,0,0,7.0,6.9,7.2,6.9,,3,4,3,BOM
401114,Áureo Urrern,1,1,1,1,0.0,0.0,0.0,0.0,0.0,6,5,4,DIFICULDADE
658375,Félix Igor Weber dos Pinhais,0,0,0,0,6.5,5.9,5.4,6.0,0.0,3,2,6,REGULAR
429565,Taís de Pinheiro Enyegi,0,0,0,0,7.2,4.7,5.1,5.9,1.0,5,0,8,REGULAR
282241,Paulo Maurício de Pereira Júnior,0,0,0,0,4.7,4.8,5.3,5.0,1.0,1,2,5,DIFICULDADE
920125,Dante Davi Beozilce,0,0,0,0,4.7,5.2,7.4,5.4,,1,2,6,BOM
606325,Vitória Tradoazer de Camargo Vornna,1,1,1,1,0.0,0.0,0.0,,0.0,6,0,3,DIFICULDADE
557409,Margarete Roberta Pires,0,0,0,0,6.1,5.8,4.7,5.0,1.0,5,4,3,REGULAR
990404,Robson Azason Eofaer,0,0,0,0,5.2,4.0,5.5,5.8,,3,0,8,DIFICULDADE
228977,Monique Soraya Barroso da Paixão,0,0,0,0,5.8,5.7,7.0,7.0,1.0,3,2,6,BOM
737996,Silvair Duque do Piauí Júnior,1,1,1,1,0.0,0.0,0.0,0.0,1.0,5,4,4,DIFICULDADE
974227,Ricardo Edivaldo do Rio,0,0,0,0,7.5,7.4,7.7,7.4,0.0,18,6,2,MUITO_BOM
230031,Cármen Duque,0,0,0,0,6.8,6.3,5.4,5.7,1.0,5,5,3,REGULAR
204929,Elizabete de Barbosa,0,0,0,0,5.7,5.5,5.8,,1.0,1,2,3,REGULAR
903472,Barnabé de Lemos,0,0,0,0,7.9,8.3,8.4,7.5,1.0,4,5,2,MUITO_BOM
217206,Francielle Fátima Izpeadoson Aces,1,1,1,1,0.0,0.0,0.0,,0.0,2,3,6,DIFICULDADE
624700,Ísis do Espírito Santo dos Santos,0,0,0,0,6.3,6.6,7.6,5.9,,8,3,4,BOM
929433,Ayrton Rofym,0,0,0,0,6.8,7.4,5.6,6.4,,3,5,3,REGULAR
116578,Leandro Max de Menezes,0,0,0,0,6.4,5.9,6.6,,0.0,2,2,5,BOM
170579,Hamilton Bartolomeu Sonori de Magalhães,0,0,0,0,6.8,6.9,5.7,5.6,0.0,2,2,5,DIFICULDADE
312368,Joaquim de Souza Phisshernes Júnior,0,0,0,0,5.8,4.9,6.1,5.1,,6,5,3,DIFICULDADE
890898,Anakin de Macedo,0,0,0,0,6.8,6.5,5.8,6.0,0.0,8,6,2,REGULAR
229303,Samuel Artur Bigiako de Viana,0,0,0,0,5.8,7.0,6.7,6.8,,10,5,2,MUITO_BOM
158041,Viviane Elisa de Santo Antônio,3,1,1,3,0.0,0.0,0.0,0.0,0.0,3,3,3,DIFICULDADE
433537,Thiago Seixas,0,0,0,0,6.5,5.1,6.1,4.7,1.0,2,1,5,REGULAR
801623,Leni de Drummond,0,0,0,0,7.4,7.6,6.3,7.3,0.0,3,5,5,REGULAR
797412,Luciano Frias Pepebi Rodrigues,1,1,1,1,0.0,0.0,0.0,0.0,,3,2,6,DIFICULDADE
949417,Jesus Duque,0,0,0,0,7.1,6.7,5.6,6.2,1.0,0,4,5,DIFICULDADE
340237,Leo Ayrton da Silva Tojibufu,1,3,1,1,0.0,0.0,0.0,0.0,1.0,2,5,5,DIFICULDADE
272663,Kelly Gislaine de Aguiar,0,0,0,0,5.7,6.0,5.0,5.6,1.0,2,2,6,REGULAR
101971,Bárbara Jeniffer Preto,0,0,0,0,5.8,5.9,5.2,5.3,1.0,0,5,3,DIFICULDADE
196966,Aldo da Rocha Gomes,0,0,0,0,5.5,6.1,6.9,6.0,,7,5,4,BOM
901431,Raiane de Barros,0,0,0,0,6.5,4.4,6.1,,,3,5,5,REGULAR
314426,Eleonora Jaqueline de Iglesias,0,0,0,0,6.4,6.1,7.0,6.6,0.0,5,0,3,BOM
695398,Xilena Mise,1,1,1,3,0.0,0.0,0.0,0.0,1.0,3,5,3,DIFICULDADE
350862,Anne de Noronha,0,0,0,0,6.2,5.3,5.8,4.7,,3,3,6,REGULAR
749473,Susan Taís da Silva Tlyaornarn,0,0,0,0,6.8,6.4,6.8,5.6,1.0,3,1,4,BOM
948301,Luan Suku,0,0,0,0,6.6,7.0,5.5,6.0,,6,5,4,REGULAR
871388,Reinaldo de Sobral Amgoer dos Santos Neto,3,1,1,1,0.0,0.0,0.0,,0.0,7,2,6,DIFICULDADE
256189,Moisés Elodius de Salgado,0,0,0,0,6.1,6.3,5.5,5.2,1.0,5,2,5,REGULAR
315554,Jacinto de Ramos da Silva Júnior,0,0,0,0,5.2,4.5,4.8,5.3,1.0,8,5,3,DIFICULDADE
225376,Simão da Luz,0,0,0,0,7.1,6.9,7.0,5.4,0.0,15,2,1,BOM
404770,Luzia da Graça de Soares Iaman,0,0,0,0,6.4,5.9,5.9,5.0,0.0,5,2,6,REGULAR
183283,Jesus de Oliveira,0,0,0,0,7.4,5.5,5.7,6.3,0.0,11,6,3,REGULAR
842899,Jonathas Vuilman Yau de Pascoal,0,0,1,1,5.5,5.1,0.0,0.0,1.0,4,1,6,DIFICULDADE
251210,Nelson Mário Lopes,0,0,0,0,6.7,6.7,7.3,5.6,0.0,11,7,3,BOM
260682,Mirela Mourão Adryn de Cardoso,0,0,0,0,5.3,5.5,5.0,4.5,1.0,3,0,8,DIFICULDADE
947462,Giovanni Ulpa,0,0,0,0,6.4,6.4,4.7,5.5,0.0,4,2,6,REGULAR
559013,Matilde de Parreira,0,0,0,0,7.5,7.8,6.4,6.9,,2,5,4,MUITO_BOM
933362,Leila Suzy Eanman de Pacheco,0,0,1,1,6.2,6.2,0.0,0.0,1.0,4,6,6,DIFICULDADE
626844,Ali Weber da Silva,0,0,0,0,6.4,4.7,7.8,5.0,1.0,5,3,3,BOM
775092,Teresa Gornpuoã,0,0,0,0,8.0,8.5,8.4,7.9,0.0,13,6,2,BOM
594155,Xilena Klein da Silva,0,0,0,0,6.5,5.7,6.2,,1.0,5,4,3,REGULAR
428703,Aparecida Gilmara Uivic,0,0,0,0,6.1,5.7,5.8,5.5,1.0,3,4,4,REGULAR
121816,Alisson Alex Zowo de Souza d'Ávila,0,0,0,0,6.8,7.5,8.1,7.3,1.0,17,6,1,BOM
897371,Aparecida da Silva de Jesus,0,0,0,0,7.2,7.5,9.6,7.6,0.0,8,5,3,EXCELENTE
944392,Selma de Salvador,0,0,0,0,6.0,6.1,4.6,4.8,1.0,3,2,3,REGULAR
401421,Breno Tiago Uisu Ytoson,0,0,0,0,5.8,5.4,7.3,5.3,0.0,3,1,6,DIFICULDADE
488958,Marcela Érica de Lemes Mata Isblil,0,0,0,0,5.8,6.0,4.7,,0.0,3,4,4,REGULAR
131700,Ricardo Samuel Rodrigues Brofol da Rocha,0,0,0,0,6.7,8.4,9.8,7.5,0.0,10,7,1,EXCELENTE
592644,Leandro de Rezende Uziã Bahia Júnior,0,0,0,0,6.0,6.1,7.5,,,3,2,3,BOM
415653,Marli Gigi Engaki de Salgado,0,0,0,0,7.1,6.0,6.5,6.1,0.0,2,5,3,REGULAR
884077,Valquíria Lígia Bahia,0,0,0,0,7.2,7.0,5.8,,,1,3,5,REGULAR
170417,Maria Rosa de Figueiredo,0,0,0,0,6.6,5.7,7.8,5.1,0.0,6,5,2,BOM
277336,Demilson Byde Mourão,0,0,0,0,7.1,7.0,6.8,6.5,,8,2,1,BOM
257873,Edilene Gilmara da Silva,0,0,0,0,5.8,5.7,6.3,4.8,0.0,5,2,4,DIFICULDADE
876606,Isac Ali Schneider de Uchôa,0,0,0,0,5.9,5.1,5.0,5.4,1.0,2,0,5,REGULAR
636967,Edu da Silva,0,0,0,0,5.4,5.9,5.7,4.7,1.0,3,2,5,REGULAR
624795,Bella dos Santos,0,0,0,0,5.8,5.6,5.9,6.5,1.0,11,0,3,REGULAR
442971,Roger Reinaldo de Fernandes d'Ávila Naves Neto,0,0,0,0,5.6,6.0,5.5,5.8,0.0,5,2,6,REGULAR
346142,Paula Graziele Bahia de Vasconcelos,0,0,0,0,7.1,7.1,4.9,6.3,0.0,2,3,4,REGULAR
267002,Saulo Fabrício Niehego de Souza,1,1,1,1,0.0,0.0,0.0,0.0,0.0,5,2,6,DIFICULDADE
215644,Raiane da Silva dos Reis de Padilha,1,1,1,1,0.0,0.0,0.0,0.0,,4,4,5,DIFICULDADE
379946,Manuela Mercado de Salvador,0,0,0,0,6.3,4.5,5.6,5.5,,2,2,8,REGULAR
766667,Lena Riveã,0,0,0,0,6.4,6.5,5.1,4.5,0.0,11,7,1,REGULAR
577997,Joaquim Breno de Parreira,0,0,0,0,6.2,6.7,5.0,5.4,1.0,3,2,5,REGULAR
860004,Lana Hellen de Assunção Dipemo Weber,0,0,0,0,6.0,5.9,5.9,5.7,0.0,10,0,5,REGULAR
483291,Keyla Eva Guerra da Silva,0,0,0,0,6.5,6.2,4.8,6.1,0.0,5,6,3,REGULAR
158016,Felipe Marcelo Timam de Souza,0,0,0,0,5.9,6.5,5.9,5.5,,4,5,3,REGULAR
367179,Maria Luciana Pinebe de Viana,0,0,0,0,5.8,6.1,6.0,4.8,1.0,0,2,6,REGULAR
404946,Antônio José de Holanda dos Santos,1,1,1,1,0.0,0.0,0.0,0.0,,7,1,3,DIFICULDADE
121942,Rita de Pacheco Nuzvlyrn,0,0,0,0,6.4,6.7,6.3,6.5,0.0,4,3,3,REGULAR
400498,Tomáz Jorge Dotaer da Silva,0,0,0,0,5.6,6.3,5.0,,,4,4,5,REGULAR
209378,Saulo Leo Oern,0,0,0,0,6.9,7.1,5.2,6.7,1.0,5,5,3,REGULAR
252159,Melanie de Barboza Quile,0,0,0,0,6.5,6.0,5.6,5.2,,2,0,3,REGULAR
500910,Ariana Blosimnoson de Sá,0,0,0,0,6.5,6.4,5.9,5.2,0.0,12,5,3,REGULAR
861349,Hércules Karl Hornnaz,0,0,0,0,6.9,7.3,6.8,,,6,3,5,BOM
414491,Cleberson Pires,0,0,0,0,5.6,5.4,6.1,5.7,1.0,5,2,6,REGULAR
380803,Mike Rosa Tsuso de Malta,0,0,0,0,6.7,6.3,5.5,6.3,,8,5,3,REGULAR
537756,Úrsula de Godoy Diasson,0,0,1,3,6.2,5.3,0.0,0.0,1.0,4,2,3,DIFICULDADE
768215,Eleonora Eunice de Farias,0,0,0,0,5.5,6.1,4.7,4.8,0.0,3,5,3,REGULAR
797606,Humberto da Silva,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,2,6,DIFICULDADE
619397,Yolanda Zara Eszernones da Paraíba,0,0,1,1,6.4,5.3,0.0,0.0,1.0,4,5,3,DIFICULDADE
552204,Lina de Oliveira Couto,0,0,0,0,5.7,4.8,5.8,4.8,1.0,2,2,3,REGULAR
825475,Tainara Suzanne de Ferreira,0,0,0,0,5.6,5.9,5.2,5.1,0.0,5,2,3,REGULAR
238769,Joaquim do Vale de Azevedo,3,1,1,1,0.0,0.0,0.0,0.0,1.0,2,3,4,DIFICULDADE
703384,Osvaldo Ricardo Torres Júnior,0,0,0,0,6.3,5.8,6.1,5.6,1.0,2,0,4,REGULAR
225195,Rosimeire de Rezende,0,0,0,0,6.9,7.0,5.5,6.2,1.0,1,5,2,DIFICULDADE
556089,Anakin Hildebrando Vadloshourn Júnior,0,0,0,0,4.5,5.2,4.6,4.4,1.0,3,2,2,REGULAR
992025,Michele Yasmin Ilre Fridofovic Iyes,0,0,0,0,6.2,5.8,4.7,5.4,0.0,3,2,6,DIFICULDADE
977285,Genir Bete Hitaka Schneider de Menezes,0,0,0,0,5.7,4.9,5.1,5.6,1.0,5,3,6,DIFICULDADE
814783,Zeca Valverde,0,0,0,0,5.8,5.2,5.6,5.5,1.0,4,3,7,REGULAR
357457,Elisete Léia de Noronha,0,0,0,0,5.8,5.8,5.1,5.6,0.0,4,0,4,DIFICULDADE
923776,Tainara Zara de Souza Tyurnji,0,0,0,0,6.1,6.1,5.1,5.3,1.0,5,1,6,DIFICULDADE
204611,Álvaro Carnocrodezson,0,0,0,0,5.4,6.8,5.6,5.2,1.0,2,1,6,REGULAR
579101,Rose Melanie de Moura dos Santos,3,1,1,1,0.0,0.0,0.0,0.0,0.0,11,2,7,DIFICULDADE
438360,Márcia dos Santos,0,0,0,0,6.5,5.5,5.8,4.9,1.0,2,2,6,REGULAR
979085,Maísa de Ayres,0,0,0,0,6.7,7.3,6.5,6.5,0.0,5,3,2,MUITO_BOM
387507,José Everaldo de Miranda Dilenolão,0,0,0,0,6.2,5.2,6.2,,0.0,0,1,7,REGULAR
803731,Rita Guerra da Silva,1,3,1,1,0.0,0.0,0.0,0.0,0.0,3,1,7,DIFICULDADE
432930,Gisele Lara de Silveira Nesato,0,0,0,0,6.3,5.7,4.9,5.0,1.0,3,2,4,DIFICULDADE
854087,Joelma Zulmira Frias,0,0,0,0,6.9,6.2,6.6,5.7,1.0,1,4,4,BOM
121520,Heron Cléber Ribeiro,0,0,0,0,8.0,7.9,7.7,7.3,1.0,7,5,3,EXCELENTE
481319,Patrícia Adriana Razebo,0,0,0,0,6.5,6.4,5.3,5.1,1.0,5,2,3,REGULAR
784532,Wanda Bárbara Fybre,0,0,0,0,5.1,4.6,5.8,5.2,0.0,4,4,4,REGULAR
877055,Cleuza Otezsosov,0,0,0,0,6.5,6.3,4.5,,0.0,4,2,3,REGULAR
909779,Bella Ariel de Souza Koge,0,0,0,0,7.1,7.0,5.0,,1.0,7,5,2,REGULAR
747726,Alessandra Nassegusern da Silva,0,0,0,0,7.9,7.6,8.3,7.1,,5,6,2,BOM
463055,Laerte Chico Martinez Dureão,0,0,0,0,5.6,4.2,5.0,4.9,,3,3,3,DIFICULDADE
168383,Adriano Humberto de Barros Penedo,0,0,0,0,6.3,6.1,5.1,4.6,1.0,10,3,1,REGULAR
602145,Laís Alana da Mata Teles,0,0,0,0,5.2,5.2,4.8,,0.0,3,2,4,REGULAR
